price_per_unit,quality_score,delivery_time_days,on_time_delivery_rate,defect_rate,return_rate,delivery_mode,lead_time_variance,forecast_accuracy,seasonality_index,demand_volatility_index,order_frequency_monthly,avg_order_volume,payment_term_days,offer_validity_days,procurement_action_code,delivery_term_code,items_requested,items_offered,temporal_month,supplier_reliability_score,selected_supplier_flag
166.96,2.3,19,0.86,0.03,0.05,Road,3.17,0.64,0.84,0.7,27,5795.38,15,51,0,0,960,669,4,0.69,1
205.34,1.84,3,0.87,0.01,0.04,Sea,3.15,0.92,1.19,0.54,23,3406.31,90,48,3,0,941,274,4,0.92,1
462.87,1.15,4,0.92,0.05,0,Air,0.71,0.81,1.2,0.82,16,2686.15,30,45,0,0,436,104,12,0.86,1
180.73,8.86,11,0.77,0.07,0.03,Sea,0.2,0.77,1.1,0.72,31,9975.53,45,49,0,2,370,914,4,0.39,0
261.49,3.13,15,0.81,0.02,0.03,Road,3.51,0.71,0.9,0.13,12,7701.89,15,10,2,0,52,707,4,0.31,0
450.56,2.9,1,0.81,0.02,0.05,Sea,0.59,0.94,1.18,0.12,33,8238.24,90,42,1,3,920,976,5,0.81,1
368.47,7.62,9,0.99,0.09,0.02,Sea,0.63,0.68,0.89,0.9,38,361.01,60,43,2,0,303,426,2,0.21,1
77.99,3.88,11,0.83,0.1,0.03,Road,0.94,0.89,1.09,0.82,45,689.91,30,31,2,3,354,266,6,0.72,0
116.29,5.55,19,0.93,0.1,0,Air,0.49,0.78,0.85,0.47,32,7154.88,90,47,0,3,821,732,1,0.84,1
53.53,2.46,13,0.93,0.08,0.02,Sea,3.13,1,1.06,0.13,2,1999.15,45,36,3,1,630,524,10,0.85,1
333.91,9.64,26,0.78,0.02,0,Sea,2.11,0.84,1.1,0.9,49,4313.99,45,7,0,1,251,688,2,0.01,0
251.45,8.66,16,0.87,0.02,0.03,Road,1.33,0.64,1.14,0.23,23,1923.25,60,35,1,0,64,917,3,0.5,1
110.42,8.77,4,0.97,0.03,0.04,Air,2.2,0.77,1.09,0.04,32,1853.01,15,22,3,3,576,359,2,0.36,1
481.07,4.66,1,0.84,0.03,0.01,Road,4.22,0.63,1.17,0.92,15,1179.86,15,43,2,1,855,921,3,0.98,1
288.35,7.86,20,0.98,0.1,0.03,Road,4.64,0.71,1.01,0.81,40,5983.18,90,43,1,2,737,214,8,0.54,1
158.85,2.29,13,0.76,0.08,0.01,Sea,2.44,0.74,1.07,0.69,41,7419.08,90,13,1,1,451,699,3,0.43,1
275.27,1.08,1,0.72,0.07,0.01,Air,2.83,0.94,0.95,0.03,40,662.76,15,46,1,0,116,353,11,0.24,1
355.83,1.18,5,0.97,0.02,0.03,Road,1.29,0.94,0.8,0.53,8,2827.96,15,57,1,2,322,474,10,0.85,1
84.31,6.28,5,0.95,0.09,0,Sea,2.57,0.6,1.1,0.65,43,6617.85,90,39,0,2,193,548,1,0.32,0
173.62,5.1,14,1,0.08,0.03,Road,3.74,0.81,1.15,0.76,49,3983.93,30,56,1,3,139,38,11,0.83,0
413.13,5.66,27,0.9,0.02,0,Sea,2.46,0.69,0.87,0.47,22,7076.19,45,28,0,3,508,648,8,0.89,1
256.85,1.07,23,0.98,0.09,0.01,Air,1.51,0.73,0.81,0.95,38,7616.36,45,49,3,3,645,385,8,0.06,0
295.96,4.8,14,0.95,0.03,0.03,Road,2.91,0.61,0.87,0.24,34,419.71,60,33,1,3,427,114,7,0.51,1
244.77,7.46,8,0.95,0.01,0.03,Air,4.73,0.9,1.16,0.07,1,3870.51,45,35,0,1,58,343,4,0.42,1
69.75,4.98,4,0.87,0.07,0,Air,4.44,0.98,0.92,0.33,10,7318.48,90,22,1,0,329,78,12,0.39,0
124.59,7.59,7,0.81,0.07,0.03,Sea,3.85,0.69,0.89,0.66,40,3846.32,30,27,3,0,262,116,5,0.37,0
250.49,3.1,20,0.98,0.01,0.04,Road,1.38,0.74,0.81,0.74,16,157.75,90,17,2,3,864,701,12,0.53,1
144.13,8.32,19,0.83,0.03,0.04,Road,1.21,0.68,0.92,0.74,24,3429.4,15,27,3,1,401,111,12,0.13,0
72.49,6.3,15,0.86,0.1,0.01,Sea,4.19,0.97,1.09,0.11,46,8739.26,15,15,2,1,78,271,11,0.87,0
429.64,2.9,22,0.83,0.07,0.03,Sea,0.91,0.6,1.18,0.89,24,9524.2,45,33,0,1,451,673,10,0.56,0
491.54,3.13,4,0.87,0.07,0.03,Air,3.03,0.83,0.93,0.28,48,5649.11,30,45,3,0,486,561,6,0.35,1
406.91,6.65,19,0.84,0.02,0,Road,2.19,0.95,0.9,0.21,14,3132.97,60,28,0,3,948,298,6,0.24,1
434.2,8.47,9,0.71,0.01,0.04,Road,2.34,0.67,1.16,0.61,26,4714.04,90,21,3,1,839,146,7,0.62,0
158.89,4.74,21,0.96,0.03,0.05,Sea,2.27,0.84,1.14,0.21,39,2438.41,60,49,1,1,386,499,4,0.79,1
482.28,3.32,13,0.83,0.02,0.04,Sea,4.5,0.62,0.93,0.51,18,1764.44,60,29,2,3,573,698,8,0.44,1
138.62,8.8,14,0.88,0.02,0.04,Sea,0.44,0.93,0.83,0.41,20,4986,60,57,1,1,554,76,2,0.98,0
478.14,7.02,23,0.74,0.02,0.04,Road,3.91,0.71,1.2,0.23,41,7393.17,60,35,0,0,541,160,9,0.54,1
497.67,5.03,28,0.7,0.06,0.03,Road,4.18,1,1.07,0.29,36,2302.4,90,45,1,2,985,990,6,0.98,0
370.28,5.39,14,0.77,0.03,0.03,Air,4.71,0.97,1.17,0.43,24,9104.42,15,22,2,0,750,287,12,0.96,0
491.51,2.84,22,0.91,0.08,0.04,Sea,2.26,0.89,0.94,0.35,26,1765.45,90,9,2,3,196,849,1,0.6,0
306.29,6.64,10,0.73,0.02,0.03,Air,2.5,0.8,1.06,0.38,29,5628.27,15,22,2,3,709,221,1,0.58,1
166.79,4.23,16,0.97,0.05,0.02,Road,4.81,0.91,1.07,0.74,48,7786.19,15,14,2,0,712,855,8,0.11,1
246.65,9.96,5,0.76,0,0.02,Air,2.29,0.65,1.15,0.17,22,2212.55,90,32,2,2,121,359,10,0.93,1
317.1,5.32,23,0.76,0.05,0.04,Air,2.52,0.72,1.2,0.63,11,3034.8,90,48,0,3,193,637,10,0.8,1
82.89,5.37,27,0.75,0.01,0,Air,1.66,0.61,0.84,0.68,41,609.69,90,15,1,3,302,657,7,0.5,1
330.05,6.09,6,0.7,0.1,0.03,Sea,0.16,0.86,1.05,0.8,49,9445.09,15,41,3,0,965,156,3,0.31,0
491.53,9.25,26,0.93,0.08,0.05,Road,2.17,0.92,0.93,0.85,11,4921.02,90,13,1,2,883,374,8,0.84,0
135.55,8.21,2,0.96,0.05,0.04,Sea,3.28,0.98,1.12,0.16,3,736.63,30,14,1,2,370,687,8,0.29,1
406.67,5.06,13,0.88,0.01,0.05,Air,3.45,0.87,1.1,0.14,21,8318.26,45,41,0,2,511,237,7,0.54,1
458.55,7.47,29,0.76,0.06,0.03,Sea,0.03,0.89,1.16,0.61,11,5736.51,45,54,0,3,993,655,5,0.2,1
474.67,6.28,13,0.79,0.08,0,Road,4.01,0.96,0.94,0.76,8,647.32,30,52,0,2,316,701,8,0.8,0
482.06,5.43,19,0.84,0.02,0.04,Road,2.46,0.97,0.87,0.27,31,4563.88,45,45,0,0,806,299,5,0.75,1
284.66,2.73,18,0.99,0.06,0.01,Air,2.6,0.8,0.81,0.53,10,4400.59,15,42,1,3,748,339,1,0.29,1
489.79,5.18,28,0.77,0.08,0.02,Air,4.81,0.64,0.9,0.77,6,1546.21,90,12,2,2,658,872,8,0.12,1
390.79,3.21,19,0.92,0.08,0.02,Sea,1.42,0.79,0.95,0.77,17,4261.69,90,13,2,1,95,404,7,0.18,1
122.75,9.23,1,0.83,0.08,0.01,Road,3.81,0.82,1.18,0.65,38,2899.79,90,18,0,2,989,564,7,0.62,0
264.61,4.02,8,0.79,0.09,0.02,Road,2.87,0.85,1,0.08,7,7029.42,30,45,3,2,305,812,2,0.15,1
373.25,9.57,22,0.84,0.09,0.02,Sea,3.5,1,1.02,0.05,32,154.37,30,7,1,3,461,148,11,0.32,1
161.3,5.8,16,0.72,0.04,0.03,Road,2.09,0.97,1.15,0.39,13,1153.12,15,56,1,0,180,433,12,0.84,1
338.28,6.68,29,0.94,0.06,0.04,Air,1.4,0.76,1.15,0.03,6,9194.62,30,49,3,1,365,262,12,0.08,0
349.97,5.89,2,0.77,0.08,0.01,Air,2.73,0.65,1.01,0.9,3,4390,90,49,0,3,469,425,12,0.58,1
123.21,2.16,8,0.92,0.07,0.01,Sea,1.87,0.69,0.85,0.02,27,1844.2,15,55,1,2,288,954,3,0.4,0
304.29,4.38,6,0.72,0.1,0.03,Sea,1.11,0.67,0.91,0.03,45,7952.94,15,31,3,3,880,516,12,0.12,1
397.23,1.89,16,0.99,0,0.03,Sea,4.2,0.74,0.98,0.17,42,8530.77,90,18,2,3,261,355,3,0.51,1
274.5,6.61,23,0.76,0.04,0.05,Air,2.38,0.95,1.1,0.63,26,2191.02,60,33,3,1,17,991,12,0.52,1
55.45,5.02,11,0.96,0.03,0,Sea,4.24,0.78,1.08,0.54,4,7164.64,90,29,3,2,595,706,12,0.38,1
54.07,8,17,0.94,0.03,0.04,Road,2.37,0.83,1.06,0.66,37,6189.84,15,25,0,3,329,586,11,0.06,1
210.66,2.98,23,0.99,0.02,0.03,Sea,2.78,0.67,1.15,0.89,21,7476.06,60,27,1,0,160,825,10,0.21,0
466.79,2.48,19,0.84,0.07,0.03,Road,4.98,0.8,1.12,0.45,28,7900.19,90,56,3,1,614,998,6,0.4,1
152.9,4.66,11,0.92,0.01,0,Air,4.76,0.95,1.19,0.04,18,6643.26,90,27,1,3,385,189,6,0.28,0
335.46,9.34,28,0.81,0.07,0.02,Road,1.36,0.91,1.16,0.76,32,9566.55,60,30,1,1,374,816,3,0.16,1
149.93,7.39,8,0.76,0.07,0.01,Road,4.34,0.63,0.88,0.81,39,8655.84,60,19,0,3,617,223,11,0.49,1
194.75,4.77,22,0.83,0.03,0.01,Road,1.95,0.94,0.82,0.05,33,2366.82,45,48,2,3,449,447,5,0.4,1
431.62,5.66,4,0.75,0.03,0.03,Air,0.36,0.71,0.97,0.24,26,9144.3,60,57,1,3,151,489,9,0.66,1
377.99,1.76,11,0.99,0.06,0.04,Road,2.88,0.87,1.05,0.77,17,3660.01,30,42,0,0,601,162,7,0.56,1
92.93,9.86,8,0.73,0.08,0.04,Road,4.89,0.66,1.06,0.38,29,7292.76,60,21,0,0,880,881,9,0.17,1
242.92,7,9,0.88,0.09,0.03,Sea,4.87,0.87,0.91,0.47,20,8495.3,15,56,3,0,761,950,2,0.69,0
63.13,3.57,26,0.89,0.09,0.03,Sea,0.63,0.61,1.14,0.82,30,4420.07,60,7,1,3,794,422,10,0.47,1
266.4,6.27,2,0.86,0.1,0.02,Sea,3.86,0.84,0.93,0.09,5,609.93,90,57,0,0,29,878,10,0.11,1
348.1,1.99,16,0.9,0.06,0.05,Road,4.01,0.86,1.17,0.68,6,9501.65,30,40,2,1,892,809,1,0.02,0
103.33,9.69,6,0.73,0.09,0.03,Road,1.84,0.7,0.99,0.21,42,817.55,60,48,3,0,21,132,2,0.63,1
180,2.57,21,0.87,0.08,0.01,Air,3.29,0.97,0.8,0.06,10,3546.28,30,37,2,1,978,615,6,0.62,1
229.03,6.83,21,0.79,0.09,0.01,Road,2.44,0.62,0.86,0.66,6,6004.83,45,56,0,2,645,901,10,0.82,1
463.79,3.21,26,0.98,0,0.03,Road,1.14,0.96,0.84,0.12,10,1263.61,30,38,3,2,131,900,7,0.76,0
496.96,7.46,27,0.93,0.1,0.03,Air,3.81,0.75,0.82,0.75,42,8398.24,90,42,1,0,849,603,8,0.88,0
70.21,7.99,19,0.99,0.05,0,Road,1.31,0.89,1.09,0.2,21,2113.88,45,35,3,0,434,629,11,0.29,1
392.45,7.06,28,0.71,0.08,0.04,Air,1.7,0.86,0.88,0.05,44,9861.44,60,16,3,1,238,761,6,0.41,1
217.28,6.53,8,0.79,0.01,0.04,Air,0.95,0.67,1.14,0.1,4,9172.69,30,27,2,3,606,588,6,0.06,1
226.61,9.03,14,0.76,0.04,0.03,Sea,3.6,0.73,0.91,0.84,13,6085.11,45,42,1,1,937,789,3,0.41,1
389.42,1.71,24,0.7,0.03,0,Road,2.29,0.81,0.81,0.37,10,6634.1,60,30,0,2,942,963,9,0.22,0
463.29,3.98,16,0.77,0.03,0.02,Sea,2.22,0.94,1.13,0.3,16,5382.7,60,33,2,3,887,252,11,0.81,1
477.92,3.23,12,0.9,0.01,0.05,Road,3.02,0.98,0.99,0.49,19,3971.93,30,27,1,1,795,797,2,0.66,0
309.71,9.89,5,0.77,0.08,0.04,Sea,0.79,0.61,1.04,0.63,6,3581.91,30,24,0,0,38,315,11,0.78,0
210.7,4.5,24,0.85,0,0.01,Air,4.49,0.74,0.93,0.04,26,8927.38,45,58,3,2,144,145,5,0.59,0
404.4,7.59,26,0.97,0.03,0.01,Air,2.33,0.87,0.82,0.9,9,5808.54,30,10,1,2,561,168,3,0.6,0
162.95,7.16,24,0.91,0.02,0.02,Air,1.83,0.81,0.95,0.96,46,8250.61,60,53,2,0,110,161,1,0.24,0
303.83,2.91,19,0.82,0.06,0.02,Air,0.63,0.98,1.01,0.42,10,5189.3,90,24,0,1,385,903,2,0.67,1
211.36,3.15,18,0.81,0.03,0.03,Road,0.84,0.61,0.8,0.41,40,3139.55,45,15,0,0,655,918,6,0.14,1
345.48,3.53,9,0.84,0.03,0.05,Road,4.6,0.78,1.03,0.88,3,1008.42,90,58,1,1,925,465,10,0.28,1
158.18,4.7,2,0.75,0.05,0.02,Sea,2.28,0.87,1.16,0.43,49,3304.6,90,55,1,2,320,563,1,0.18,1
136.22,3.11,25,0.89,0.07,0,Road,3.61,0.69,0.89,0.86,19,8813.16,60,36,3,0,449,343,11,0.95,0
463.21,1.18,20,0.81,0.01,0.04,Road,0.4,0.89,1.17,0.03,35,7148.42,90,41,0,2,850,472,2,0.9,1
95.81,8.91,12,0.96,0.02,0,Sea,3.22,0.63,0.84,0.49,46,7879.72,15,51,3,2,702,478,10,0.87,1
277.68,9.69,29,0.93,0.02,0.05,Air,4.61,0.78,1.13,0.95,6,7757,45,36,3,3,466,856,5,0.96,1
149.38,4.07,2,0.88,0.1,0.03,Sea,1.5,0.87,1.14,0.25,29,1287.73,60,45,2,0,209,35,1,0.61,0
67.52,4.05,10,0.81,0.04,0.05,Sea,2.9,0.71,0.9,0.27,19,1672.72,30,52,2,2,730,175,11,0.89,1
66.21,1.06,1,0.76,0.06,0.01,Air,4.7,0.63,1.18,0.63,44,3240.67,60,12,1,1,609,375,11,0.29,1
128.85,7.12,4,0.93,0.02,0,Sea,3.6,0.98,0.97,0.93,15,3080.18,30,20,1,0,134,815,10,0.38,1
440.05,8.43,25,0.85,0.05,0.02,Sea,0.31,0.97,0.86,0.2,38,754.2,60,52,1,1,480,448,4,0.47,0
177.12,2.32,12,0.77,0.01,0.02,Sea,1.89,0.97,1.04,0.92,21,1619.37,15,35,2,1,938,106,5,0.09,0
477.71,2.44,9,0.76,0,0.02,Road,0.43,0.99,1.2,0.66,44,8576.68,45,38,3,1,31,403,5,0.82,1
311.73,8.11,4,0.75,0.05,0.05,Air,4.31,0.67,1.16,0.99,39,5931.54,90,20,3,0,59,476,5,0.12,1
246.48,6.55,9,0.93,0.04,0.04,Air,3.11,0.66,0.91,0.74,23,3488.6,60,26,2,1,760,276,10,0.8,1
311.04,1.4,28,0.77,0.01,0.03,Sea,4.78,0.61,1.03,0.67,20,5312.13,45,56,1,0,735,908,9,0.92,0
282.51,6.6,6,0.86,0.07,0.01,Road,0.1,0.96,0.85,0.81,42,2687,45,15,1,3,804,132,9,0.57,1
391.45,3.78,1,0.84,0.1,0.04,Air,2.12,0.9,0.98,0.18,2,5880.04,45,18,3,1,569,544,5,0.17,0
177.12,4.32,10,0.87,0.04,0.04,Air,0.52,0.85,1.01,0.95,45,838.85,45,20,0,0,75,839,6,0.44,1
208.87,7.93,29,0.96,0.06,0.02,Sea,1.75,0.97,0.93,0.17,32,9036.24,45,29,0,1,918,207,8,0.14,0
452.34,8.3,14,0.96,0.1,0.05,Sea,0.81,0.83,0.99,0.03,47,2480.42,90,54,0,2,139,50,12,0.12,1
475.91,4.6,22,0.84,0.08,0.01,Sea,1.64,0.65,1.17,0.7,28,8208.85,90,40,0,1,311,130,7,0.76,0
451.65,9.52,25,0.7,0.05,0.01,Air,4.1,0.67,1,0.18,4,6633.99,60,22,1,2,336,434,6,0.39,0
238.75,4.66,29,0.83,0.07,0,Sea,0.8,0.65,1.13,0.76,7,5277.77,30,24,2,2,393,870,4,0,0
401.16,7.95,18,0.88,0.01,0.04,Sea,2.37,0.72,0.93,0.8,3,9304.98,60,47,2,1,788,13,3,0.05,1
264.35,5.35,6,0.87,0.05,0.03,Sea,4.61,0.75,1.19,0.24,25,1652.45,45,46,0,1,760,264,4,0.82,0
273.89,9.08,18,0.9,0.03,0.02,Road,4.99,0.92,0.84,0.09,48,1280.85,30,39,2,2,547,652,3,0.62,1
142.11,9.17,20,0.75,0.02,0.01,Sea,1.25,0.68,1.03,0.5,9,3286.42,60,11,3,3,712,477,8,0.84,1
316.01,1.79,16,0.89,0.04,0,Air,4.68,0.89,1.12,0.89,23,8319.19,30,45,0,0,58,828,6,0.27,0
133.76,9.43,15,0.75,0.01,0.01,Sea,1.31,0.8,1.13,0.85,23,448.49,90,16,1,1,328,192,6,0.31,0
199.2,8.43,16,0.93,0.07,0.02,Air,2.07,1,0.88,0.12,49,2470.12,45,28,0,2,30,116,1,0.62,0
434.76,8.12,8,0.8,0.05,0.01,Road,4.39,0.91,0.96,0.96,26,4304.55,30,49,3,0,442,508,5,0.67,1
143.18,2.81,13,0.91,0.05,0.01,Road,3.93,0.99,1.05,0.26,40,7158.12,15,50,2,1,600,456,8,0.03,1
82.02,8.25,23,0.71,0.01,0.04,Sea,4.29,0.74,0.93,0.35,18,3063.2,45,39,2,0,601,186,11,0.91,0
81.05,8.65,11,0.82,0.01,0.03,Air,4,0.65,1.06,0.15,24,4536.31,90,37,2,2,18,81,2,0.8,1
473.35,3.6,28,0.91,0.06,0.04,Sea,1.18,0.8,0.95,0.38,27,3434.82,90,12,1,1,158,79,3,0.13,0
278.11,9.57,29,0.77,0.1,0,Sea,2.79,0.65,0.94,0.64,45,1011.4,60,42,0,3,446,590,12,0.01,0
234.24,1.45,25,0.94,0.01,0.02,Air,1.93,0.8,0.84,0.51,2,7412.89,15,9,1,0,893,785,9,0.77,1
414.9,2.35,7,0.89,0.03,0.02,Air,2.3,0.71,0.82,0.83,1,4667.66,30,10,3,1,508,132,12,0.9,0
426.12,5.84,17,0.88,0.09,0.01,Air,0.77,0.8,1.13,0.64,48,8143.87,60,33,1,0,897,401,4,0.32,0
199.49,6.18,18,0.81,0.01,0.01,Air,1.58,0.98,1,0.26,16,6977.46,90,44,0,0,64,236,11,0.32,1
362.13,6.81,22,0.84,0.09,0.04,Air,4.29,0.72,1.03,0.56,43,672.37,30,31,2,1,306,924,10,0.51,1
397.01,1.15,23,0.88,0.05,0.05,Road,4.49,1,0.95,0.06,24,5050.75,90,43,2,1,527,377,12,0.67,0
344.59,9.64,19,0.84,0.04,0,Road,3.05,0.69,0.85,0.58,36,9909.47,90,33,2,1,778,467,5,0.65,1
118.22,1.4,25,0.91,0.03,0.02,Road,2.49,0.68,0.98,0.39,11,3147.92,15,47,2,2,872,192,12,0.75,0
444.15,2.29,13,0.83,0.03,0.05,Air,3.56,0.82,0.89,0.1,26,4980.29,45,42,1,1,713,236,12,0.11,1
292.59,1.13,15,0.76,0.03,0,Air,3.04,0.94,1.14,0.31,6,6555.12,30,52,0,0,910,978,11,0.52,0
177.11,6.1,23,0.76,0.09,0.03,Air,4.92,0.9,1.19,0.9,26,2102.43,15,53,0,1,238,81,7,0.51,1
241.35,9.39,22,0.7,0.07,0.05,Sea,0.95,0.89,1.16,0.59,29,7054.82,90,42,0,2,256,521,5,0.95,1
66.91,6.99,29,0.79,0.07,0.05,Road,2.25,0.71,1.01,0.9,43,6631.79,90,52,1,2,291,17,2,0.92,1
107.54,8.4,22,0.92,0.08,0.02,Road,4.59,0.61,1.05,0.41,1,3812.11,15,48,2,1,778,962,7,0.75,0
394.5,1.12,1,0.94,0.03,0.01,Sea,4.57,0.66,1.18,0.98,9,2915.95,30,13,2,0,266,81,11,0.88,1
50.01,5.88,29,0.76,0.06,0.01,Sea,2.48,0.74,1.02,0.36,27,9199.12,90,36,0,2,102,733,6,0.75,0
237.45,5.14,16,0.99,0.05,0.04,Road,0.67,0.99,1.06,0.76,7,1357.53,30,56,2,0,223,784,11,0.72,0
285.13,5.49,5,0.85,0.08,0.05,Air,4.07,0.97,1.05,0.31,3,4377.1,15,58,1,3,815,55,9,0.22,0
74.59,1.65,26,0.98,0.03,0.03,Road,2.93,0.68,1.08,0.11,9,7693.14,90,53,3,2,562,159,2,0.62,0
487.89,7.16,3,0.91,0.06,0.04,Air,3.87,0.89,1.06,0.83,2,1566.56,60,35,2,3,988,602,2,0.92,1
151.76,5.53,23,0.92,0.09,0.04,Road,2.31,0.83,1.07,0.76,10,9335.98,60,46,3,2,677,949,8,0.75,0
186.89,7.89,10,0.73,0.04,0.03,Road,1.02,0.62,1.09,0.82,17,5309.9,90,47,3,0,142,782,10,0.6,1
186.77,5.37,19,0.77,0.01,0.04,Sea,0.12,0.75,1.12,0.3,31,5097.67,45,11,3,3,926,491,11,0.26,0
153.69,2.34,5,0.7,0.05,0.03,Sea,2.8,0.79,0.96,0.7,1,4300.35,90,12,2,0,506,418,1,0.68,1
50.66,6.83,7,0.91,0.03,0.03,Air,0.81,0.87,1.1,0.22,18,8687.76,90,50,3,2,840,184,8,0.35,1
378.21,2.55,14,0.8,0.07,0.01,Air,0.94,0.72,0.84,0.01,6,9489.57,90,13,2,0,95,436,5,0.07,0
485.08,8.85,3,0.94,0.1,0.04,Road,2.18,0.97,1.15,0.87,38,3862.67,15,45,0,3,605,664,1,0.24,1
150.93,6.52,13,0.8,0.05,0.02,Sea,2.21,0.78,0.92,0.52,41,5469.7,90,38,1,1,405,713,10,0.39,0
348.37,2.41,13,0.95,0.05,0.01,Air,1.37,0.7,0.96,0.98,42,3222.69,90,21,3,1,911,680,11,1,1
383.85,9.66,10,0.74,0.07,0.04,Air,0.66,0.73,1.12,0.39,47,3743.37,15,57,3,2,934,246,1,0.76,0
431.79,5.67,2,0.75,0.01,0.03,Air,4.72,0.9,1.05,0.96,4,380.5,90,19,0,1,886,604,6,0.28,0
240.18,1.66,6,0.8,0.03,0.05,Road,0.66,0.86,0.92,0.62,40,7880.76,60,24,1,2,769,821,12,0.76,0
186.32,6.64,8,0.82,0.09,0.01,Air,1.75,0.9,0.89,0.51,4,9696.4,60,16,0,0,881,696,10,0.36,1
196.38,3.28,4,0.8,0.07,0.03,Air,1.52,0.72,1.18,0.3,35,7718.31,90,46,1,0,966,149,11,0.61,1
370.68,8.23,25,0.93,0,0.01,Sea,4.33,0.73,0.84,0.83,4,5230.29,15,17,3,3,556,73,2,0.76,1
417.55,8.36,12,0.73,0.02,0.05,Sea,2.05,0.76,0.8,0.83,1,8292.35,90,46,1,3,258,288,2,0.74,1
131.73,9.81,28,0.81,0.07,0,Sea,0.62,0.68,1.07,0.42,41,8593,90,46,0,1,852,59,1,0.14,0
216.92,5.52,15,0.95,0.08,0.03,Road,0.05,0.88,1.05,0.73,43,5490.77,30,53,3,0,646,224,1,0.83,1
455.87,5.09,8,0.72,0.08,0.04,Sea,3.61,0.73,1.1,0.45,31,9377.86,45,8,0,3,573,646,4,0.92,1
413.01,7.78,7,0.98,0.03,0.02,Sea,3.57,0.73,1.09,0.74,19,398.68,15,33,3,1,298,45,5,0.23,1
493.19,2.19,14,1,0.09,0.05,Sea,2.09,0.71,1.15,0.99,21,199.95,45,58,2,2,418,660,4,0.33,1
389.41,5.92,23,0.73,0.06,0.04,Sea,0.63,0.78,1.17,0.26,30,906.45,30,51,3,3,791,607,6,0.94,0
226.94,5.92,19,0.79,0.07,0.01,Air,1.86,0.91,1.11,0.63,7,672.79,45,56,1,3,742,440,8,0.98,1
315.79,1.81,14,0.81,0.06,0,Road,2.95,0.93,0.89,0.38,5,4303.65,90,50,1,1,318,514,11,0.45,1
347.46,4.76,22,0.93,0.01,0.01,Air,3.52,0.92,0.99,0.55,2,9409.18,60,14,1,3,70,577,11,0.03,0
85.31,8.68,13,0.88,0.1,0.01,Air,0.39,0.85,1.06,0.87,3,6784.71,15,55,1,1,513,258,2,0.93,1
295.02,8.71,29,0.89,0.01,0.04,Road,2.78,0.71,1.02,0.35,15,6628.58,15,44,1,3,790,743,1,0.03,0
369.19,1.89,21,0.93,0.03,0.05,Air,1.38,0.89,0.86,0.07,39,3910.37,90,22,2,0,536,846,2,0.33,1
125.29,1.82,1,0.74,0.08,0,Sea,3.09,0.62,1.04,0.8,37,5384.29,45,30,3,0,320,814,10,0.09,1
401.28,3.36,27,0.95,0.06,0.02,Road,3.24,0.92,1.15,0.56,10,3111.33,15,29,3,0,702,477,11,0.51,1
312.7,8.87,19,0.91,0.08,0.03,Air,4.55,0.91,0.97,0.45,9,5226.59,30,20,2,3,209,770,6,0.04,0
478.5,2.16,29,0.87,0.05,0,Air,2.05,0.87,1.07,0.18,23,7491.94,30,33,2,1,824,519,11,0.23,0
69.09,7.48,28,0.97,0.04,0.02,Sea,2.69,0.64,1.05,0.09,14,5631.06,45,16,1,0,950,403,4,0.46,0
169.4,1.91,1,0.91,0.09,0.02,Air,1.34,1,0.95,0.28,45,4246.83,30,34,0,2,362,449,7,0.07,1
320.7,6.61,4,0.76,0,0.03,Air,1.43,0.9,1.03,0.72,33,8464.73,60,31,0,3,84,735,2,0.48,1
183.45,4.2,10,0.83,0.09,0.03,Air,0.23,0.89,0.88,0.41,16,2945.68,90,8,1,1,969,819,1,0.27,0
371.49,8.1,3,0.85,0.02,0.04,Road,1.43,0.63,1.02,0.57,20,4866.72,15,51,2,3,765,167,5,0.27,1
391.55,3.1,27,0.72,0.08,0.01,Road,0.32,0.76,1.12,0.08,8,9783.66,90,39,3,1,280,103,9,0.94,0
96.13,6.75,20,0.99,0.01,0.04,Air,4.82,0.63,1.1,0.12,49,9676.48,45,56,0,1,30,799,6,0.69,0
281.23,3.12,9,0.74,0.06,0.03,Air,3.12,0.74,0.94,0.01,38,162.22,90,52,0,3,45,495,6,0.93,1
279,7.42,3,0.91,0.09,0.04,Sea,0.87,0.83,0.84,0.67,34,5369.11,15,41,2,2,207,448,1,0.58,1
216.18,8.86,28,0.85,0.05,0.02,Road,0.58,0.95,1.12,0.26,31,3435.5,15,53,1,2,162,175,1,0.91,0
469.82,2.14,6,0.71,0.07,0.04,Road,1.85,0.71,0.91,0.97,45,2983.12,45,47,3,3,53,65,4,0.84,0
422.38,8.8,6,0.98,0.08,0.04,Road,1.54,0.85,0.82,0.31,8,6002.9,15,19,1,0,650,464,2,1,1
363.74,6.34,23,0.96,0.07,0.02,Air,1.4,0.67,0.98,0.36,25,4518.41,30,11,1,0,563,379,3,0.5,1
371.45,2.14,25,0.86,0.09,0.02,Sea,2.34,0.74,1.1,0.47,41,7355.14,90,11,1,1,964,387,11,0.7,0
257.77,4.85,12,0.77,0.04,0.05,Sea,4.56,0.98,1.12,0.32,13,368.63,60,28,1,0,554,941,6,0.16,1
464.45,2.45,23,0.74,0.02,0.04,Air,2.84,0.9,1.19,0.82,18,9276.22,60,40,0,3,880,855,10,0.94,0
362.57,7.3,1,0.81,0,0.05,Air,2.61,0.82,0.88,0.88,41,5719.17,60,7,2,3,519,404,1,0.4,1
